STATE_CODE,STATE_NAME,DISTRICT_CODE,DISTRICT_NAME,BLOCK_CODE,BLOCK_NAME,LATITUDE,LONGITUDE,ELEVATION_M,SLOPE_DEG,LANDCOVER_CLASS,LANDCOVER_NAME
28,Andhra Pradesh,511,Kurnool,5183,Nandavaram,15.7534,77.9594,621.2,3.0,12,Croplands
28,Andhra Pradesh,511,Kurnool,5184,Nandikotkur,15.7099,77.9407,618.4,2.96,12,Croplands
28,Andhra Pradesh,511,Kurnool,5185,Nandyal,15.7787,78.002,624.0,3.05,12,Croplands
28,Andhra Pradesh,511,Kurnool,5186,Orvakal,15.7345,77.9893,621.4,3.01,12,Croplands
28,Andhra Pradesh,511,Kurnool,5187,Owk,15.6874,77.9872,618.9,2.97,12,Croplands
28,Andhra Pradesh,511,Kurnool,5188,Pagidyala,15.7723,78.0204,624.3,3.05,12,Croplands
28,Andhra Pradesh,511,Kurnool,5189,Pamulapadu,15.7266,78.0241,622.2,3.03,12,Croplands
28,Andhra Pradesh,511,Kurnool,5190,Panyam,15.6816,78.0388,620.4,3.0,12,Croplands
28,Andhra Pradesh,511,Kurnool,5191,Pattikonda,15.7723,78.0399,625.0,3.07,12,Croplands
28,Andhra Pradesh,511,Kurnool,5192,Peapully,15.7306,78.0597,623.6,3.05,12,Croplands
28,Andhra Pradesh,511,Kurnool,5193,Peddakadabur,15.6932,78.0895,622.8,3.05,12,Croplands
28,Andhra Pradesh,511,Kurnool,5194,Rudravaram,15.7787,78.0582,626.0,3.09,12,Croplands
28,Andhra Pradesh,511,Kurnool,5195,Sanjamala,15.746,78.0916,625.5,3.09,12,Croplands
28,Andhra Pradesh,511,Kurnool,5196,Sirivel,15.7207,78.1329,625.7,3.1,12,Croplands
28,Andhra Pradesh,511,Kurnool,5197,Srisailam,15.7908,78.0732,627.1,3.1,12,Croplands
28,Andhra Pradesh,511,Kurnool,5198,Tuggali,15.7711,78.1162,627.6,3.12,12,Croplands
28,Andhra Pradesh,511,Kurnool,5199,Uyyalawada,15.7608,78.164,628.8,3.15,12,Croplands
28,Andhra Pradesh,511,Kurnool,5200,Veldurthi,15.807,78.0829,628.3,3.12,12,Croplands
28,Andhra Pradesh,511,Kurnool,5201,Velugodu,15.8027,78.1303,629.7,3.15,12,Croplands
28,Andhra Pradesh,511,Kurnool,5202,Yemmiganur,15.8088,78.1789,631.7,3.19,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5372,Allur,14.0833,79.6391,846.5,3.01,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5373,Ananthasagaram,14.0968,79.6845,848.8,3.05,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5374,Anumasamudrampeta,14.1222,79.7264,851.5,3.09,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5375,Atmakur,14.1049,79.6344,847.4,3.02,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5376,Balayapalle,14.1348,79.6706,850.2,3.06,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5377,Bogole,14.1743,79.6986,853.2,3.11,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5378,Butchireddipalem,14.1228,79.6214,847.9,3.02,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5379,Chejerla,14.1643,79.6422,850.7,3.06,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5380,Chillakur,14.2113,79.6517,853.4,3.1,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5381,Chittamur,14.1343,79.602,847.8,3.02,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5382,Dagadarthi,14.1804,79.6041,850.2,3.05,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5383,Dakkili,14.2271,79.5935,852.1,3.07,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5384,Doravarisatram,14.1373,79.5795,847.1,3.0,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5385,Duttalur,14.1804,79.5625,848.7,3.02,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5386,Gudur,14.2192,79.5336,849.6,3.03,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5387,Indukurpet,14.1313,79.5577,846.1,2.98,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5388,Jaladanki,14.1643,79.5244,846.6,2.98,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5389,Kaligiri,14.1887,79.4819,846.3,2.97,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5390,Kaluvoya,14.1174,79.5401,844.8,2.96,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5391,Kavali,14.1348,79.496,844.1,2.94,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5392,Kodavalur,14.1408,79.447,842.7,2.91,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5393,Kondapuram,14.0979,79.5297,843.4,2.94,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5394,Kota,14.0968,79.4821,841.7,2.91,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5395,Kovur,14.0833,79.4347,839.4,2.86,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5396,Manubolu,14.076,79.5281,842.3,2.92,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5397,Marripadu,14.0566,79.4849,839.8,2.88,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5398,Muthukur,14.0259,79.447,836.9,2.83,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5399,Naidupeta,14.0552,79.5357,841.5,2.91,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5400,Nellore Rural,14.0208,79.5041,838.7,2.87,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5401,Ozili,13.978,79.4819,835.8,2.82,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5402,Pellakur,14.0392,79.5512,841.3,2.91,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5403,Podalakur,13.9953,79.5363,838.5,2.87,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5404,Rapur,13.9475,79.5336,836.1,2.84,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5405,Sangam,14.0304,79.572,841.5,2.92,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5406,Seetharamapuram,13.9845,79.5764,839.4,2.89,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5407,Sullurpeta,13.9395,79.5935,837.7,2.87,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5408,Sydapuram,14.0304,79.5947,842.3,2.94,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5409,Tada,13.99,79.6175,841.1,2.93,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5410,Thotapalligudur,13.9553,79.6517,840.6,2.92,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5411,Udayagiri,14.0392,79.6155,843.5,2.96,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5412,Vakadu,14.0109,79.6531,843.4,2.96,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5413,Varikuntapadu,13.9924,79.6986,844.1,2.98,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5414,Venkatachalam,14.0552,79.6309,844.8,2.98,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5415,Venkatagiri,14.0438,79.677,845.9,3.0,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5416,Vidavalur,14.0444,79.7264,847.6,3.04,12,Croplands
28,Andhra Pradesh,515,Spsr Nellore,5417,Vinjamur,14.076,79.6385,846.1,3.0,12,Croplands
28,Andhra Pradesh,517,Prakasam,5454,Addanki,15.5176,80.116,509.9,4.34,12,Croplands
28,Andhra Pradesh,517,Prakasam,5455,Ardhaveedu,15.5287,80.1621,512.1,4.38,12,Croplands
28,Andhra Pradesh,517,Prakasam,5456,Ballikurava,15.5497,80.2057,514.7,4.43,12,Croplands
28,Andhra Pradesh,517,Prakasam,5457,Bestavaripeta,15.5355,80.1129,510.7,4.35,12,Croplands
28,Andhra Pradesh,517,Prakasam,5458,Chandra Sekhara Puram,15.5606,80.1526,513.4,4.4,12,Croplands
28,Andhra Pradesh,517,Prakasam,5459,Chimakurthi,15.5943,80.1866,516.2,4.45,12,Croplands
28,Andhra Pradesh,517,Prakasam,5460,Chinaganjam,15.5513,80.1038,511.2,4.36,12,Croplands
28,Andhra Pradesh,517,Prakasam,5461,Chirala,15.5877,80.1326,514.0,4.4,12,Croplands
28,Andhra Pradesh,517,Prakasam,5462,Cumbum,15.6303,80.1532,516.9,4.45,12,Croplands
28,Andhra Pradesh,517,Prakasam,5463,Darsi,15.5634,80.0897,511.3,4.36,12,Croplands
28,Andhra Pradesh,517,Prakasam,5464,Donakonda,15.6069,80.1045,514.0,4.4,12,Croplands
28,Andhra Pradesh,517,Prakasam,5465,Dornala,15.6537,80.1093,516.5,4.43,12,Croplands
28,Andhra Pradesh,517,Prakasam,5466,Giddaluru,15.5703,80.0724,511.0,4.35,12,Croplands
28,Andhra Pradesh,517,Prakasam,5467,Gudluru,15.6161,80.0714,513.3,4.38,12,Croplands
28,Andhra Pradesh,517,Prakasam,5468,Hanumanthuni Padu,15.6618,80.0599,515.2,4.41,12,Croplands
28,Andhra Pradesh,517,Prakasam,5469,Inkollu,15.5713,80.0536,510.4,4.34,12,Croplands
28,Andhra Pradesh,517,Prakasam,5470,Janakavaram Ponguluru,15.6142,80.037,512.0,4.36,12,Croplands
28,Andhra Pradesh,517,Prakasam,5471,Kandukur,15.6537,80.0105,513.1,4.36,12,Croplands
28,Andhra Pradesh,517,Prakasam,5472,Kanigiri,15.5663,80.0356,509.6,4.32,12,Croplands
28,Andhra Pradesh,517,Prakasam,5473,Karamchedu,15.6015,80.0052,510.3,4.32,12,Croplands
28,Andhra Pradesh,517,Prakasam,5474,Komarolu,15.6303,79.9666,685.3,4.32,12,Croplands
28,Andhra Pradesh,517,Prakasam,5475,Konakanamittla,15.5558,80.0202,508.5,4.3,12,Croplands
28,Andhra Pradesh,517,Prakasam,5476,Kondapi,15.5794,79.9795,683.3,4.29,12,Croplands
28,Andhra Pradesh,517,Prakasam,5477,Korisapadu,15.5943,79.9332,682.4,4.27,12,Croplands
28,Andhra Pradesh,517,Prakasam,5478,Kotha Patnam,15.5411,80.0094,507.4,4.29,12,Croplands
28,Andhra Pradesh,517,Prakasam,5479,Kurichedu,15.5503,79.9628,681.2,4.26,12,Croplands
28,Andhra Pradesh,517,Prakasam,5480,Lingasamudram,15.5497,79.9141,679.5,4.22,12,Croplands
28,Andhra Pradesh,517,Prakasam,5481,Maddipadu,15.5237,80.0042,506.3,4.27,12,Croplands
28,Andhra Pradesh,517,Prakasam,5482,Markapur,15.5176,79.9571,679.4,4.23,12,Croplands
28,Andhra Pradesh,517,Prakasam,5483,Marripudi,15.5015,79.9112,677.0,4.19,12,Croplands
28,Andhra Pradesh,517,Prakasam,5484,Martur,15.5056,80.0052,505.5,4.26,12,Croplands
28,Andhra Pradesh,517,Prakasam,5485,Mundlamuru,15.4849,79.9628,677.9,4.21,12,Croplands
28,Andhra Pradesh,517,Prakasam,5486,Naguluppala Padu,15.4551,79.9251,675.1,4.17,12,Croplands
28,Andhra Pradesh,517,Prakasam,5487,Ongole,15.4889,80.0124,504.9,4.25,12,Croplands
28,Andhra Pradesh,517,Prakasam,5488,Pamur,15.4558,79.9795,677.1,4.2,12,Croplands
28,Andhra Pradesh,517,Prakasam,5489,Parchur,15.4157,79.9541,674.2,4.16,12,Croplands
28,Andhra Pradesh,517,Prakasam,5490,Peda Araveedu,15.4753,80.0249,504.6,4.25,12,Croplands
28,Andhra Pradesh,517,Prakasam,5491,Pedacherlo Palle,15.4337,80.0052,501.9,4.21,12,Croplands
28,Andhra Pradesh,517,Prakasam,5492,Podili,15.3877,79.995,674.2,4.17,12,Croplands
28,Andhra Pradesh,517,Prakasam,5493,Ponnaluru,15.4666,80.0414,504.8,4.26,12,Croplands
28,Andhra Pradesh,517,Prakasam,5494,Pullalacheruvu,15.421,80.037,502.3,4.22,12,Croplands
28,Andhra Pradesh,517,Prakasam,5495,Racherla,15.3744,80.0432,500.2,4.19,12,Croplands
28,Andhra Pradesh,517,Prakasam,5496,Santhamaguluru,15.4636,80.0599,505.3,4.27,12,Croplands
28,Andhra Pradesh,517,Prakasam,5497,Santhanuthala Padu,15.4191,80.0714,503.5,4.24,12,Croplands
28,Andhra Pradesh,517,Prakasam,5498,Singarayakonda,15.3771,80.0932,502.1,4.23,12,Croplands
28,Andhra Pradesh,517,Prakasam,5499,Tangutur,15.4283,80.1045,505.1,4.27,12,Croplands
28,Andhra Pradesh,517,Prakasam,5500,Tarlupadu,15.3956,80.1395,504.7,4.27,12,Croplands
28,Andhra Pradesh,517,Prakasam,5501,Tallur,15.4666,80.0784,506.1,4.28,12,Croplands
28,Andhra Pradesh,517,Prakasam,5502,Tripuranthakam,15.4753,80.0949,507.1,4.3,12,Croplands
28,Andhra Pradesh,517,Prakasam,5503,Ulavapadu,15.4475,80.1326,507.0,4.31,12,Croplands
28,Andhra Pradesh,517,Prakasam,5504,Veligandla,15.4277,80.1769,507.6,4.32,12,Croplands
28,Andhra Pradesh,517,Prakasam,5505,Vetapalem,15.4889,80.1074,508.2,4.32,12,Croplands
28,Andhra Pradesh,517,Prakasam,5506,Voletivari Palem,15.4746,80.1526,509.1,4.34,12,Croplands
28,Andhra Pradesh,517,Prakasam,5507,Yddana Pudi,15.47,80.2011,510.5,4.37,12,Croplands
28,Andhra Pradesh,517,Prakasam,5508,Yerragondapalem,15.5056,80.1146,509.3,4.33,12,Croplands
28,Andhra Pradesh,517,Prakasam,5509,Zarugumilli,15.5065,80.1621,511.0,4.37,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5543,Amadalavalasa,18.2989,83.9544,783.3,2.68,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5544,Bhamini,18.3152,84.0005,785.8,2.72,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5545,Burja,18.3457,84.0411,788.7,2.77,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5546,Etcherla,18.3246,83.9476,784.4,2.69,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5547,Ganguvarisigadam,18.3598,83.9799,787.3,2.74,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5548,Gara,18.405,84.0003,790.3,2.78,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5549,Hiramandalam,18.3442,83.9286,784.7,2.69,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5550,Ichapuram,18.3897,83.9394,787.4,2.73,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5551,Jalumuru,18.4386,83.9348,789.6,2.76,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5552,Kanchili,18.3528,83.9022,784.2,2.68,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5553,Kaviti,18.3977,83.8889,786.0,2.7,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5554,Kotabommili,18.4386,83.8602,787.0,2.71,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5555,Kotturu,18.3484,83.8746,783.0,2.66,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5556,L.N Peta,18.405,83.7947,783.1,2.64,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5557,Laveru,18.3819,83.8404,783.5,2.66,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5558,Mandasa,18.3321,83.8526,781.4,2.63,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5559,Meliaputti,18.3461,83.8057,780.5,2.61,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5560,Nandigam,18.3457,83.7539,778.7,2.57,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5561,Narasannapeta,18.3078,83.8414,779.8,2.6,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5562,Palakonda,18.2989,83.7931,777.7,2.56,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5563,Palasa,18.2752,83.7478,774.9,2.52,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5564,Pathapatnam,18.2813,83.8437,778.6,2.59,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5565,Polaki,18.2517,83.8057,775.8,2.54,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5566,Ponduru,18.2104,83.7777,772.7,4.59,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5567,Rajam,18.2591,83.859,778.0,2.58,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5568,Ranastalam,18.2159,83.8404,775.2,2.54,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5569,Regidi Amadalavalasa,18.1669,83.8365,772.6,2.5,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5570,Santhabommali,18.2465,83.8835,778.2,2.59,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5571,Santhakavati,18.2001,83.8889,776.1,2.56,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5572,Saravakota,18.1552,83.91,774.6,2.55,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5573,Sarubujjili,18.2465,83.9115,779.2,2.61,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5574,Seethampeta,18.2081,83.9394,778.3,2.6,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5575,Sompeta,18.1782,83.9805,778.2,2.61,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5576,Srikakulam,18.2591,83.9361,780.7,2.64,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5577,Tekkali,18.238,83.9799,781.2,2.65,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5578,Vajrapukotturu,18.2303,84.031,782.6,2.68,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5579,Vangara,18.2813,83.9514,782.4,2.66,12,Croplands
28,Andhra Pradesh,519,Srikakulam,5580,Veeraghattam,18.2826,84.0005,784.1,2.7,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5581,Achutapuram,15.9129,79.7962,693.5,4.4,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5582,Anakapalle,15.9277,79.8419,695.9,4.44,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5583,Anandapuram,15.9554,79.8832,698.7,4.49,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5584,Ananthagiri,15.9364,79.7906,694.5,4.41,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5585,Araku Valley,15.9687,79.8251,697.3,4.46,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5586,Bheemunipatnam,16.0109,79.8499,700.3,4.5,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5587,Butchayyapeta,15.9552,79.775,694.9,4.41,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5588,Cheedikada,15.9987,79.7915,697.6,4.45,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5589,Chintapalle,16.0471,79.7948,700.2,4.49,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5590,Chodavaram,15.9656,79.7525,694.6,4.4,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5591,Devarapalle,16.0117,79.7477,696.8,4.43,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5592,Dumbriguda,16.0566,79.7288,698.3,4.45,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5593,G.Madugula,16.0051,79.7024,694.8,4.4,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5594,Gajuwaka,15.9656,79.7275,693.7,4.39,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5595,Golugonda,16.0377,79.6651,695.2,4.39,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5596,Gudem Kotha Veedhi,15.9552,79.705,692.4,4.36,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5597,Hukumpeta,15.9803,79.6645,692.3,4.35,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5598,K.Kotapadu,15.9364,79.6894,690.9,4.34,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5599,Kasimkota,15.9941,79.6162,691.3,4.33,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5600,Kotauratla,15.9421,79.6415,689.6,4.31,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5601,Koyyuru,15.9344,79.5918,687.4,4.27,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5602,Madugula,15.9129,79.6838,689.6,4.32,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5603,Makavarapalem,15.8981,79.6381,687.2,4.28,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5604,Munagapaka,15.8704,79.5968,684.4,4.23,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5605,Munchingi Puttu,15.8894,79.6894,688.6,4.31,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5606,Nakkapalle,15.8571,79.6549,685.8,4.26,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5607,Narsipatnam,15.8149,79.6301,682.8,4.21,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5608,Nathavaram,15.8706,79.705,688.2,4.3,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5609,Paderu,15.8271,79.6885,685.5,4.26,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5610,Padmanabham,15.7787,79.6852,682.9,4.22,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5611,Paravada,15.8602,79.7275,688.5,4.31,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5612,Payakaraopeta,15.8141,79.7323,686.3,4.28,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5613,Peda Bayalu,15.7692,79.7512,684.8,4.26,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5614,Pedagantyada,15.8602,79.7525,689.3,4.33,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5615,Pendurthi,15.8207,79.7776,688.3,4.32,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5616,Rambilli,15.7881,79.8149,687.9,4.32,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5617,Ravikamatham,15.8706,79.775,690.7,4.35,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5618,Rolugunta,15.8455,79.8155,690.8,4.36,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5619,S.Rayavaram,15.8894,79.7906,692.1,4.38,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5620,Sabbavaram,15.8317,79.8638,691.8,4.39,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5621,Visakhapatnam(Rural),15.8837,79.8385,693.5,4.41,12,Croplands
28,Andhra Pradesh,520,Visakhapatanam,5622,Yelamanchili,15.8914,79.8882,695.7,4.45,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5623,Badangi,18.1182,83.4749,757.5,4.32,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5624,Balijipeta,18.1365,83.5205,760.0,4.36,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5625,Bhoghapuram,18.1703,83.5594,763.1,4.41,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5626,Bobbili,18.1467,83.4663,758.7,4.33,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5627,Bondapalle,18.185,83.495,761.6,4.38,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5628,Cheepurupalle,18.2333,83.5094,764.5,4.42,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5629,Dattirajeru,18.1666,83.4433,758.8,4.33,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5630,Denkada,18.2136,83.4465,761.3,4.36,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5631,Gajapathinagaram,18.2618,83.432,763.2,4.39,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5632,Gantyada,18.1721,83.4127,758.0,4.31,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5633,Garividi,18.2136,83.3894,759.3,4.32,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5634,Garugubilli,18.2473,83.3504,759.6,4.32,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5635,Gummalakshmipuram,18.1614,83.3837,756.5,4.28,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5636,Gurla,18.185,83.3409,756.2,4.27,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5637,Jami,18.1941,83.289,754.8,4.24,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5638,Jiyyammavalasa,18.1378,83.3649,754.7,4.25,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5639,Komarada,18.1365,83.3155,752.9,4.22,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5640,Kothavalasa,18.1182,83.2663,750.2,4.17,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5641,Kurupam,18.1083,83.3621,753.1,4.23,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5642,Lakkavarapukota,18.0825,83.3208,750.4,4.18,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5643,Makkuva,18.0424,83.289,747.2,4.13,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5644,Mentada,18.0818,83.3759,752.2,4.22,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5645,Merakamudidam,18.0392,83.3551,749.4,4.18,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5646,Nellimarla,17.9892,83.3504,746.7,4.14,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5647,Pachipenta,18.0663,83.4024,752.4,4.23,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5648,Parvathipuram,18.0196,83.4084,750.3,4.2,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5649,Pusapatirega,17.9747,83.432,748.9,4.18,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5650,Ramabhadrapuram,18.0663,83.4335,753.5,4.25,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5651,Salur,18.0295,83.4645,752.7,4.25,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5652,Seethanagaram,18.0032,83.5094,753.0,4.26,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5653,Srungavarapukota,18.0818,83.46,755.2,4.28,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5654,Therlam,18.0661,83.5066,756.0,4.3,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5655,Vepada,18.0662,83.5594,757.9,4.34,12,Croplands
28,Andhra Pradesh,521,Vizianagaram,5656,Vizianagaram,18.1083,83.4739,757.0,4.31,12,Croplands
28,Andhra Pradesh,523,West Godavari,5075,Kukkunur,16.7388,81.0044,602.1,3.72,12,Croplands
28,Andhra Pradesh,523,West Godavari,5092,Velairpad,16.6943,81.2536,608.6,3.86,12,Croplands
28,Andhra Pradesh,523,West Godavari,5707,Achanta,16.7131,81.1608,606.3,3.81,12,Croplands
28,Andhra Pradesh,523,West Godavari,5708,Akividu,16.726,81.207,608.5,3.85,12,Croplands
28,Andhra Pradesh,523,West Godavari,5709,Attili,16.7504,81.2497,611.3,3.9,12,Croplands
28,Andhra Pradesh,523,West Godavari,5710,Bhimadole,16.7338,81.1565,607.2,3.82,12,Croplands
28,Andhra Pradesh,523,West Godavari,5711,Bhimavaram,16.7627,81.194,609.9,3.87,12,Croplands
28,Andhra Pradesh,523,West Godavari,5712,Buttayagudem,16.8009,81.2238,612.9,3.92,12,Croplands
28,Andhra Pradesh,523,West Godavari,5713,Chagallu,16.7513,81.1443,607.6,3.83,12,Croplands
28,Andhra Pradesh,523,West Godavari,5714,Chintalapudi,16.7917,81.1674,610.4,3.87,12,Croplands
